City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
295,Port Hardy,50.6996,-127.4199,46.58,76,75,8.05,CA,2022-04-26 21:25:39
296,Longyearbyen,78.2186,15.6401,1.24,71,75,13.8,SJ,2022-04-26 21:25:39
297,Vao,-22.6667,167.4833,74.39,56,100,15.68,NC,2022-04-26 21:25:40
298,Airai,-8.9266,125.4092,58.3,88,99,0.58,TL,2022-04-26 21:25:40
299,Nanga Eboko,4.6833,12.3667,71.47,93,87,4.03,CM,2022-04-26 21:25:40
300,Manokwari,-0.8667,134.0833,78.33,77,74,4.16,ID,2022-04-26 21:25:41
301,Crateus,-5.1783,-40.6775,80.06,61,100,1.95,BR,2022-04-26 21:25:41
302,Saint-Georges,12.0564,-61.7485,78.48,94,75,14.97,GD,2022-04-26 21:25:42
303,Beringovskiy,63.05,179.3167,32.07,99,100,9.06,RU,2022-04-26 21:25:42
304,Fort Wellington,6.4,-57.6,81.52,80,57,8.46,GY,2022-04-26 21:25:43
305,Megion,61.0296,76.1136,28.42,96,100,5.41,RU,2022-04-26 21:25:43
306,Mount Gambier,-37.8333,140.7667,58.91,82,100,6.91,AU,2022-04-26 21:25:43
307,Nhulunbuy,-12.2333,136.7667,75.81,94,93,0.0,AU,2022-04-26 21:25:21
308,Sawakin,19.1059,37.3321,81.97,86,2,6.53,SD,2022-04-26 21:25:44
309,Sassandra,4.95,-6.0833,80.69,86,100,8.43,CI,2022-04-26 21:25:44
310,Shizuishan,39.2333,106.7694,50.59,21,82,8.5,CN,2022-04-26 21:25:45
311,Kumluca,36.3703,30.2869,66.04,64,100,1.45,TR,2022-04-26 21:25:45
312,El Dorado,38.7666,-120.5177,68.29,38,38,3.0,US,2022-04-26 21:23:35
313,Iqaluit,63.7506,-68.5145,8.33,60,75,6.91,CA,2022-04-26 21:25:46
314,San Cristobal,7.7669,-72.225,80.78,85,96,1.79,VE,2022-04-26 21:25:46
315,Verkhnevilyuysk,63.4453,120.3167,12.74,96,56,1.7,RU,2022-04-26 21:25:46
316,Vila Velha,-20.3297,-40.2925,78.75,87,40,5.75,BR,2022-04-26 21:25:47
317,Les Cayes,18.2,-73.75,80.38,70,53,5.99,HT,2022-04-26 21:26:47
318,Waverly,42.7392,-84.6208,42.73,62,100,24.16,US,2022-04-26 21:26:48
319,Yandyki,45.7691,47.1258,60.85,57,1,10.36,RU,2022-04-26 21:26:48
320,Warman,52.3168,-106.5679,55.31,32,40,25.32,CA,2022-04-26 21:26:48
321,Yarada,17.65,83.2667,84.52,84,20,4.61,IN,2022-04-26 21:26:49
322,Grindavik,63.8424,-22.4338,45.07,65,75,2.3,IS,2022-04-26 21:26:49
323,Severo-Kurilsk,50.6789,156.125,32.0,79,59,6.15,RU,2022-04-26 21:26:50
324,Kalengwa,-13.4659,25.0027,65.64,71,99,3.02,ZM,2022-04-26 21:26:50
325,Taoudenni,22.6783,-3.9836,81.23,20,0,10.67,ML,2022-04-26 21:26:51
326,Orzhytsya,49.7918,32.7012,48.78,93,9,7.63,UA,2022-04-26 21:26:51
327,Sri Aman,1.2376,111.4621,75.25,100,99,1.14,MY,2022-04-26 21:26:52
328,Atlantic Beach,30.3344,-81.3987,87.13,62,20,18.41,US,2022-04-26 21:26:52
329,Brigantine,39.4101,-74.3646,73.6,73,75,12.66,US,2022-04-26 21:26:52
330,Tema,5.667,-0.0166,82.81,83,100,10.36,GH,2022-04-26 21:26:53
331,Sisimiut,66.9395,-53.6735,34.59,88,100,17.76,GL,2022-04-26 21:26:53
332,Cherskiy,68.75,161.3,30.56,85,100,5.91,RU,2022-04-26 21:26:54
333,Korla,41.7597,86.1469,58.89,27,0,6.55,CN,2022-04-26 21:26:54
334,Honavar,14.2833,74.45,80.89,84,6,1.36,IN,2022-04-26 21:26:54
335,Yumen,40.2833,97.2,46.26,22,100,6.42,CN,2022-04-26 21:26:55
336,Tezu,27.9167,96.1667,68.32,65,74,3.67,IN,2022-04-26 21:26:55
337,Lompoc,34.6391,-120.4579,73.56,64,0,25.32,US,2022-04-26 21:26:56
338,Floro,61.5996,5.0328,41.23,56,20,11.5,NO,2022-04-26 21:23:05
339,Gushikawa,26.3544,127.8686,77.0,91,75,11.5,JP,2022-04-26 21:26:56
340,Chateauroux,46.8167,1.7,50.0,76,0,10.36,FR,2022-04-26 21:26:56
341,Qaqortoq,60.7167,-46.0333,38.8,77,100,1.63,GL,2022-04-26 21:26:57
342,Yining,29.0361,114.5636,68.4,95,100,1.81,CN,2022-04-26 21:26:58
343,Angoram,-4.0625,144.0661,73.99,94,54,1.81,PG,2022-04-26 21:26:58
344,Iranshahr,27.2025,60.6848,82.74,24,0,6.91,IR,2022-04-26 21:26:58
345,Port Blair,11.6667,92.75,83.01,77,100,1.14,IN,2022-04-26 21:26:59
346,Alyangula,-13.8483,136.4192,75.07,94,40,2.3,AU,2022-04-26 21:26:59
347,Tsiroanomandidy,-18.7667,46.0333,66.31,93,64,1.7,MG,2022-04-26 21:26:59
348,Yen Bai,21.7,104.8667,77.23,89,86,0.83,VN,2022-04-26 21:27:00
349,Santa Isabel Do Rio Negro,-0.4139,-65.0192,74.98,98,100,1.32,BR,2022-04-26 21:27:00
350,Bure,10.7,37.0667,67.53,46,89,9.19,ET,2022-04-26 21:27:01
351,Acapulco,16.8634,-99.8901,84.02,65,20,13.8,MX,2022-04-26 21:27:01
352,Chicama,-7.8447,-79.1469,63.14,67,35,9.71,PE,2022-04-26 21:27:02
353,Moree,-29.4667,149.85,59.02,88,75,3.44,AU,2022-04-26 21:24:24
354,Hanzhong,33.0728,107.0303,63.43,80,100,1.95,CN,2022-04-26 21:27:02
355,Avera,33.194,-82.5271,79.56,62,67,13.76,US,2022-04-26 21:27:03
356,Srednekolymsk,67.45,153.6833,18.19,95,100,12.91,RU,2022-04-26 21:27:03
357,Coueron,47.2151,-1.7217,57.15,66,0,12.66,FR,2022-04-26 21:27:04
358,Richards Bay,-28.783,32.0377,65.73,72,98,9.44,ZA,2022-04-26 21:27:04
359,Zaraza,9.3503,-65.3245,89.38,48,100,8.93,VE,2022-04-26 21:27:04
360,Cabo San Lucas,22.8909,-109.9124,89.62,28,0,14.97,MX,2022-04-26 21:26:25
361,Fernley,39.608,-119.2518,70.68,14,69,5.99,US,2022-04-26 21:28:05
362,Nizhneangarsk,55.7833,109.55,22.19,93,100,1.86,RU,2022-04-26 21:28:05
363,Mulanje,-16.0316,35.5,66.29,98,91,5.95,MW,2022-04-26 21:28:06
364,Novobessergenevka,47.1847,38.8462,61.2,67,100,9.01,RU,2022-04-26 21:28:06
365,Matagami,49.7502,-77.6328,23.11,63,100,13.8,CA,2022-04-26 21:28:07
366,North Bend,43.4065,-124.2243,58.91,78,75,12.66,US,2022-04-26 21:28:07
367,Waverley,-25.7023,28.2591,59.52,47,0,2.3,ZA,2022-04-26 21:28:08
368,Klaksvik,62.2266,-6.589,38.32,67,100,6.29,FO,2022-04-26 21:28:08
369,San Patricio,28.017,-97.5169,76.87,62,100,10.42,US,2022-04-26 21:28:08
370,Sengiley,53.9622,48.7944,60.87,81,75,11.41,RU,2022-04-26 21:28:09
371,Nelson Bay,-32.7167,152.15,66.99,97,95,11.48,AU,2022-04-26 21:28:09
372,Augusto Correa,-1.0217,-46.635,76.39,91,74,4.36,BR,2022-04-26 21:28:09
373,Zelenoborskiy,66.845,32.3622,20.05,73,86,10.38,RU,2022-04-26 21:28:10
374,Bela Vista,-22.1089,-56.5211,90.28,40,88,9.86,BR,2022-04-26 21:28:10
375,Iracoubo,5.4802,-53.2011,80.19,83,100,8.79,GF,2022-04-26 21:23:12
376,Manta,-0.95,-80.7333,80.38,78,75,9.22,EC,2022-04-26 21:25:29
377,Zhigansk,66.7697,123.3711,6.3,95,33,9.69,RU,2022-04-26 21:28:11
378,Gat,31.61,34.7642,75.4,60,90,4.76,IL,2022-04-26 21:28:12
379,Esmeraldas,-19.7625,-44.3139,78.04,64,96,4.36,BR,2022-04-26 21:24:14
380,Steamboat Springs,40.485,-106.8317,64.54,15,0,10.36,US,2022-04-26 21:27:00
381,Talin,59.437,24.7535,43.14,52,0,9.22,EE,2022-04-26 21:28:13
382,The Pas,53.8251,-101.2541,33.82,44,0,17.27,CA,2022-04-26 21:28:13
383,Faanui,-16.4833,-151.75,82.69,72,24,21.27,PF,2022-04-26 21:28:14
384,Dobarceni,47.8167,27.0667,52.5,77,28,1.79,RO,2022-04-26 21:28:14
385,Prieska,-29.6641,22.7474,57.02,39,0,6.98,ZA,2022-04-26 21:28:15
386,Gigmoto,13.7796,124.39,81.1,87,95,9.86,PH,2022-04-26 21:28:16
387,Oeiras,-7.0253,-42.1311,81.97,51,48,4.99,BR,2022-04-26 21:28:17
388,Piriyapatna,12.3397,76.0992,72.45,87,3,3.71,IN,2022-04-26 21:28:17
389,Hof,50.3167,11.9167,46.51,95,100,3.44,DE,2022-04-26 21:28:18
390,Buique,-8.6231,-37.1558,72.3,54,17,12.12,BR,2022-04-26 21:28:19
391,Horadiz,39.4488,47.3353,65.17,60,99,2.64,AZ,2022-04-26 21:28:20
392,Hohhot,40.8106,111.6522,44.89,15,40,13.42,CN,2022-04-26 21:26:05
393,Praia,14.9215,-23.5087,72.14,73,40,20.71,CV,2022-04-26 21:28:21
394,Roald,62.5833,6.1333,39.99,65,100,14.97,NO,2022-04-26 21:28:22
395,Russell,32.3502,-85.1999,78.08,73,75,14.97,US,2022-04-26 21:28:22
396,Uvinza,-5.1036,30.3911,66.06,97,97,3.11,TZ,2022-04-26 21:28:23
397,Saint-Joseph,-21.3667,55.6167,71.98,80,22,8.57,RE,2022-04-26 21:28:24
398,Abomsa,9.9833,39.9833,74.5,45,98,5.95,ET,2022-04-26 21:28:25
399,Camocim,-2.9022,-40.8411,77.67,88,73,8.52,BR,2022-04-26 21:28:25
400,Port Macquarie,-31.4333,152.9167,61.9,87,100,2.28,AU,2022-04-26 21:26:07
401,Ahipara,-35.1667,173.1667,63.77,67,96,7.7,NZ,2022-04-26 21:28:26
402,Hirara,24.8,125.2833,78.6,89,49,16.96,JP,2022-04-26 21:29:26
403,Old Town,50.087,14.4202,53.96,67,0,8.99,CZ,2022-04-26 21:29:27
404,Clyde River,70.4692,-68.5914,17.83,86,100,11.5,CA,2022-04-26 21:24:44
405,Arlit,18.7369,7.3853,83.82,11,0,9.93,NE,2022-04-26 21:29:27
406,Alvorada,-12.48,-49.1247,78.06,58,0,4.79,BR,2022-04-26 21:29:28
407,Ortigueira,-24.2083,-50.9494,69.67,87,35,3.27,BR,2022-04-26 21:29:28
408,Khromtau,50.2503,58.4347,52.79,45,32,7.83,KZ,2022-04-26 21:29:28
409,Bobo Dioulasso,11.1771,-4.2979,89.98,14,26,4.79,BF,2022-04-26 21:29:29
410,Wajima,37.4,136.9,56.55,93,100,18.39,JP,2022-04-26 21:29:29
411,Tranas,58.0372,14.9782,38.39,69,61,0.43,SE,2022-04-26 21:29:30
412,Naqadeh,36.9553,45.388,52.59,88,100,2.15,IR,2022-04-26 21:29:30
413,Kaeo,-35.1,173.7833,60.33,90,14,4.5,NZ,2022-04-26 21:29:31
414,Agadez,19.75,10.25,86.97,10,0,15.61,NE,2022-04-26 21:29:31
415,Sinnamary,5.3833,-52.95,80.42,82,100,8.61,GF,2022-04-26 21:29:31
416,Ilhabela,-23.7781,-45.3581,74.26,89,64,4.76,BR,2022-04-26 21:29:32
417,Charlotte,35.2271,-80.8431,76.55,54,93,7.0,US,2022-04-26 21:25:02
418,Kiunga,-6.1219,141.2906,73.22,100,98,1.39,PG,2022-04-26 21:29:32
419,Kurchum,48.5722,83.6542,43.57,56,92,3.78,KZ,2022-04-26 21:29:33
420,Vanimo,-2.6741,141.3028,78.17,89,98,5.88,PG,2022-04-26 21:29:33
421,Tuatapere,-46.1333,167.6833,52.09,89,100,5.95,NZ,2022-04-26 21:29:33
422,Morehead,37.2711,-87.1764,58.98,40,0,5.75,US,2022-04-26 21:29:34
423,Nanortalik,60.1432,-45.2371,36.72,84,100,5.66,GL,2022-04-26 21:29:34
424,Bajil,15.0584,43.2851,88.21,35,100,3.42,YE,2022-04-26 21:29:34
425,Tiksi,71.6872,128.8694,-3.17,100,59,3.15,RU,2022-04-26 21:29:35
426,Ruwi,23.5996,58.5507,91.09,38,68,8.7,OM,2022-04-26 21:29:36
427,Bushenyi,-0.5853,30.2114,60.55,95,100,0.69,UG,2022-04-26 21:27:16
428,Santa Luzia,-19.7697,-43.8514,78.08,56,20,9.22,BR,2022-04-26 21:29:36
429,Ejea De Los Caballeros,42.1263,-1.1372,63.99,74,99,5.23,ES,2022-04-26 21:29:36
430,Havoysund,70.9963,24.6622,19.63,69,100,27.72,NO,2022-04-26 21:29:37
431,Genhe,50.7833,121.5167,23.14,93,25,2.91,CN,2022-04-26 21:29:37
432,Morant Bay,17.8815,-76.4093,78.71,73,90,10.29,JM,2022-04-26 21:29:38
433,Narsaq,60.9167,-46.05,41.22,75,99,1.19,GL,2022-04-26 21:29:38
434,Beidao,34.5686,105.8933,58.87,68,46,3.67,CN,2022-04-26 21:29:38
435,Chapais,49.7834,-74.8492,31.78,83,100,9.44,CA,2022-04-26 21:29:39
436,Saint Andrews,34.0454,-81.1293,75.65,81,75,5.75,US,2022-04-26 21:29:39
437,Twentynine Palms,34.1356,-116.0542,87.93,6,97,13.13,US,2022-04-26 21:29:40
438,Burla,21.5,83.8667,79.68,25,4,1.01,IN,2022-04-26 21:29:40
439,Traverse City,44.7631,-85.6206,35.83,75,100,12.66,US,2022-04-26 21:26:40
440,Nagapattinam,10.7667,79.8333,82.31,75,100,7.7,IN,2022-04-26 21:29:40
441,Tupancireta,-29.0806,-53.8358,73.54,89,38,8.68,BR,2022-04-26 21:29:41
442,Mumbwa,-14.9783,27.0619,63.37,87,72,3.89,ZM,2022-04-26 21:29:41
443,Saldanha,-33.0117,17.9442,53.65,82,0,15.7,ZA,2022-04-26 21:29:42
444,College,64.8569,-147.8028,49.21,58,75,5.75,US,2022-04-26 21:29:42
445,Maldonado,-34.6667,-54.9167,74.23,82,58,14.63,UY,2022-04-26 21:29:42
446,Amapa,1.0,-52.0,76.05,98,100,3.49,BR,2022-04-26 21:29:43
447,Quatre Cocos,-20.2078,57.7625,76.08,81,34,11.3,MU,2022-04-26 21:29:43
448,Lahij,13.1667,44.5833,81.48,60,73,4.88,YE,2022-04-26 21:30:44
449,Portland,45.5234,-122.6762,57.7,74,75,7.0,US,2022-04-26 21:26:24
450,Kisanga,-7.4362,37.7034,70.72,98,100,3.04,TZ,2022-04-26 21:30:45
451,Grand Gaube,-20.0064,57.6608,76.37,77,18,3.0,MU,2022-04-26 21:30:45
452,Bodden Town,19.2833,-81.25,80.01,80,75,5.75,KY,2022-04-26 21:30:45
453,Serafimovich,49.5786,42.736,57.61,82,67,4.07,RU,2022-04-26 21:30:46
454,Olavarria,-36.8927,-60.3225,67.44,92,99,9.75,AR,2022-04-26 21:30:05
455,Talcahuano,-36.7167,-73.1167,56.88,72,75,10.36,CL,2022-04-26 21:30:29
456,Atasu,48.6814,71.6433,49.98,43,96,5.84,KZ,2022-04-26 21:30:46
457,Yeniseysk,58.4497,92.1703,24.73,98,100,2.13,RU,2022-04-26 21:30:47
458,Laguna,38.421,-121.4238,79.32,37,0,9.22,US,2022-04-26 21:30:47
459,Brae,60.3964,-1.353,41.2,64,96,7.67,GB,2022-04-26 21:30:48
460,Gunnedah,-30.9833,150.25,61.79,68,100,4.18,AU,2022-04-26 21:30:48
461,Stawell,-37.05,142.7667,58.5,77,100,7.78,AU,2022-04-26 21:30:49
462,Pasighat,28.0667,95.3333,68.7,72,41,4.21,IN,2022-04-26 21:29:08
463,Waingapu,-9.6567,120.2641,74.57,69,98,4.54,ID,2022-04-26 21:30:49
464,Jimeta,9.2833,12.4667,88.16,46,61,3.0,NG,2022-04-26 21:30:50
465,Gizo,-8.103,156.8419,83.61,74,40,7.36,SB,2022-04-26 21:30:50
466,Pringsewu,-5.3582,104.9744,73.45,93,96,0.94,ID,2022-04-26 21:30:50
467,Sajanan,37.0573,9.2426,63.52,48,0,6.8,TN,2022-04-26 21:30:51
468,Bairiki,1.3292,172.9752,84.2,84,75,8.05,KI,2022-04-26 21:30:51
469,San Quintin,30.4833,-115.95,69.06,57,96,13.87,MX,2022-04-26 21:30:51
470,Namibe,-15.1961,12.1522,71.58,74,1,4.5,AO,2022-04-26 21:30:52
471,Batman,37.8874,41.1322,58.8,94,75,8.05,TR,2022-04-26 21:30:52
472,Lapy,52.9911,22.8842,42.26,85,97,5.91,PL,2022-04-26 21:30:53
473,Shahreza,32.0339,51.8794,57.49,48,80,1.7,IR,2022-04-26 21:30:53
474,Xining,36.6167,101.7667,50.95,47,31,3.44,CN,2022-04-26 21:30:53
475,Sao Jose Da Coroa Grande,-8.8978,-35.1478,78.3,75,5,10.13,BR,2022-04-26 21:30:54
476,Soyo,-6.1349,12.3689,78.06,89,100,6.71,AO,2022-04-26 21:30:54
477,Mangrol,21.1167,70.1167,79.74,79,0,10.4,IN,2022-04-26 21:30:55
478,Yerbogachen,61.2767,108.0108,24.76,95,54,5.55,RU,2022-04-26 21:30:55
479,Wilmington,34.2257,-77.9447,82.31,63,0,16.11,US,2022-04-26 21:29:54
480,Novoagansk,61.9449,76.6625,28.74,99,95,5.68,RU,2022-04-26 21:30:56
481,Sundsvall,62.3913,17.3063,28.36,69,0,6.91,SE,2022-04-26 21:30:56
482,Bosaso,11.2842,49.1816,83.34,67,8,2.04,SO,2022-04-26 21:30:56
483,Bhuj,23.2667,69.6667,79.75,61,0,12.03,IN,2022-04-26 21:30:57
484,Gawler,-34.6,138.7333,63.21,85,100,8.21,AU,2022-04-26 21:30:57
485,Egvekinot,66.3167,-179.1667,25.32,84,97,3.09,RU,2022-04-26 21:30:57
486,Pochutla,15.7432,-96.4661,84.02,51,70,8.61,MX,2022-04-26 21:30:58
487,Zacualtipan,20.65,-98.6,64.87,71,60,8.86,MX,2022-04-26 21:30:58
488,Muros,42.7762,-9.0603,55.83,90,47,6.4,ES,2022-04-26 21:30:59
489,Marawi,7.9986,124.2928,69.94,92,88,1.99,PH,2022-04-26 21:30:59
490,Mandalgovi,45.7625,106.2708,30.58,26,38,8.21,MN,2022-04-26 21:30:59
491,Leningradskiy,69.3833,178.4167,15.3,85,56,11.07,RU,2022-04-26 21:31:00
492,Qiongshan,20.0058,110.3542,78.78,89,0,8.95,CN,2022-04-26 21:31:00
493,Abu Kamal,34.4506,40.9171,72.41,52,1,8.9,SY,2022-04-26 21:31:01
494,Nara,34.6851,135.8049,68.92,97,100,3.33,JP,2022-04-26 21:32:01
495,Port Hope,43.9408,-82.7127,39.81,81,100,6.91,US,2022-04-26 21:30:27
496,Posse,-14.0931,-46.3694,73.71,44,0,5.44,BR,2022-04-26 21:32:02
497,Tecoanapa,16.5167,-98.75,86.63,50,12,11.72,MX,2022-04-26 21:32:02
498,Kauhajoki,62.4333,22.1833,28.38,72,21,3.98,FI,2022-04-26 21:32:03
499,Utica,43.1009,-75.2327,52.48,72,100,1.99,US,2022-04-26 21:27:45
500,Markdale,44.3168,-80.6497,40.93,78,100,11.74,CA,2022-04-26 21:32:00
501,Divnomorskoye,44.5011,38.1353,56.61,82,62,5.23,RU,2022-04-26 21:32:03
502,Finnsnes,69.2296,17.9811,21.81,85,100,4.79,NO,2022-04-26 21:32:04
503,East Stroudsburg,40.9995,-75.1813,61.52,88,100,4.0,US,2022-04-26 21:32:04
504,Yaan,7.3833,8.5667,82.47,63,69,8.16,NG,2022-04-26 21:32:05
505,Thika,-1.0333,37.0693,68.11,92,100,2.53,KE,2022-04-26 21:32:05
506,Neya,58.2972,43.8681,44.6,88,86,4.88,RU,2022-04-26 21:32:05
507,Sandwick,60.0,-1.25,42.62,61,40,8.05,GB,2022-04-26 21:32:06
508,Mackay,-21.15,149.2,74.68,94,75,10.36,AU,2022-04-26 21:31:46
509,Chuchkovo,54.2693,41.4465,50.38,98,38,5.61,RU,2022-04-26 21:32:07
510,Zharkent,44.1628,80.0,55.98,38,74,2.91,KZ,2022-04-26 21:32:07
511,Jaca,42.569,-0.5499,55.99,86,84,4.27,ES,2022-04-26 21:32:07
512,Santa Maria,-29.6842,-53.8069,74.5,78,75,6.91,BR,2022-04-26 21:28:18
513,Beckley,37.7782,-81.1882,52.32,92,100,12.66,US,2022-04-26 21:32:08
514,Vila Franca Do Campo,37.7167,-25.4333,61.21,90,42,7.81,PT,2022-04-26 21:32:08
515,Naze,28.3667,129.4833,72.52,83,100,14.07,JP,2022-04-26 21:32:09
516,Andenes,69.3143,16.1194,26.58,80,75,14.97,NO,2022-04-26 21:31:52
517,Mulege,26.8833,-111.9833,86.0,22,1,10.25,MX,2022-04-26 21:32:09
518,Karonga,-9.9333,33.9333,71.94,89,100,4.25,MW,2022-04-26 21:32:10
519,Casas Grandes,30.3667,-107.95,82.44,27,34,11.21,MX,2022-04-26 21:30:30
520,Padre Bernardo,-15.35,-48.5,77.2,40,35,4.27,BR,2022-04-26 21:32:11
521,Ignatovka,53.9479,47.6536,53.56,88,75,8.52,RU,2022-04-26 21:32:11
522,Omsukchan,62.5333,155.8,17.15,88,100,4.09,RU,2022-04-26 21:32:11
523,Pilot Butte,50.4668,-104.4178,45.66,47,20,35.68,CA,2022-04-26 21:32:12
524,Chara,56.9064,118.2631,21.18,62,85,3.0,RU,2022-04-26 21:32:12
525,Nemuro,43.3236,145.575,42.33,99,100,16.28,JP,2022-04-26 21:32:13
526,Palamos,41.8484,3.1291,57.0,51,41,7.99,ES,2022-04-26 21:32:13
527,Mollendo,-17.0231,-72.0147,68.45,81,93,7.92,PE,2022-04-26 21:32:13
528,Labuhan,-6.8844,112.2051,78.08,88,100,5.61,ID,2022-04-26 21:32:14
529,Lasa,46.6166,10.7002,43.68,92,58,5.06,IT,2022-04-26 21:32:14
530,Half Moon Bay,37.4636,-122.4286,71.89,62,0,27.63,US,2022-04-26 21:32:15
531,Maryville,35.7565,-83.9705,67.57,78,20,3.44,US,2022-04-26 21:29:52
532,Vincennes,48.85,2.4333,52.09,67,0,8.05,FR,2022-04-26 21:31:17
533,Samdari,25.8167,72.5833,85.42,33,0,9.82,IN,2022-04-26 21:32:16
534,Svetlogorsk,52.6333,29.7333,46.94,80,100,6.49,BY,2022-04-26 21:32:16
535,Bethanien,-26.502,17.1583,63.88,31,1,1.59,NA,2022-04-26 21:32:17
536,Touros,-5.1989,-35.4608,79.52,77,5,13.98,BR,2022-04-26 21:32:17
537,Ipameri,-17.7219,-48.1597,74.61,52,31,5.95,BR,2022-04-26 21:32:18
538,Maun,-19.9833,23.4167,73.36,53,0,10.36,BW,2022-04-26 21:33:18
539,Gewane,10.1664,40.6453,83.91,45,66,1.54,ET,2022-04-26 21:33:19
540,Icod De Los Vinos,28.3724,-16.7119,64.76,79,13,7.72,ES,2022-04-26 21:33:19
541,Porto Velho,-8.7619,-63.9039,91.45,52,20,6.91,BR,2022-04-26 21:33:20
542,Ondjiva,-17.0667,15.7333,70.18,41,25,7.81,AO,2022-04-26 21:33:20
543,Karasuk,53.7377,78.0403,44.87,74,7,6.44,RU,2022-04-26 21:33:20
544,Broome,42.2506,-75.833,54.99,84,100,5.75,US,2022-04-26 21:33:21
545,Kosa,59.9445,54.9977,44.29,99,100,4.74,RU,2022-04-26 21:33:21
546,Felipe Carrillo Puerto,19.5833,-88.05,84.36,58,61,7.47,MX,2022-04-26 21:33:22
547,Hobyo,5.3505,48.5268,83.41,66,54,9.71,SO,2022-04-26 21:33:22
548,Komsomolskiy,40.4272,71.7189,65.12,63,100,2.3,UZ,2022-04-26 21:33:23
549,Puerto Narino,-3.7703,-70.3831,78.69,92,67,2.04,CO,2022-04-26 21:33:23
550,Ozernovskiy,51.5,156.5167,32.31,79,76,6.64,RU,2022-04-26 21:33:23
551,Sorong,-0.8833,131.25,78.35,85,100,4.92,ID,2022-04-26 21:33:24
552,Ternate,0.8,127.4,80.83,80,81,4.47,ID,2022-04-26 21:33:24
553,Kavieng,-2.5744,150.7967,84.34,74,5,14.83,PG,2022-04-26 21:33:25
554,Alta Gracia,-31.6529,-64.4283,80.37,49,0,8.14,AR,2022-04-26 21:33:25
555,Nakhodka,42.8333,132.8947,44.02,51,4,19.55,RU,2022-04-26 21:33:25
556,Qingdao,36.0986,120.3719,51.4,43,0,11.18,CN,2022-04-26 21:33:26
557,Cap-Aux-Meules,47.3821,-61.8597,48.25,61,100,13.8,CA,2022-04-26 21:33:26
558,Mocuba,-16.8392,36.9856,68.83,99,97,3.4,MZ,2022-04-26 21:33:26
559,Porto Novo,6.4965,2.6036,82.22,84,29,7.7,BJ,2022-04-26 21:33:27
560,Constitucion,-35.3333,-72.4167,52.18,84,42,4.74,CL,2022-04-26 21:30:56
561,Boguchany,58.3814,97.4531,22.08,95,66,4.68,RU,2022-04-26 21:33:28
562,Vangaindrano,-23.35,47.6,73.2,91,99,11.97,MG,2022-04-26 21:33:28
563,Chute-Aux-Outardes,49.1168,-68.399,44.58,87,100,3.44,CA,2022-04-26 21:33:29
564,Zhicheng,30.2956,111.5047,70.63,83,100,3.38,CN,2022-04-26 21:33:29
565,Hoquiam,46.9809,-123.8893,53.92,69,0,16.11,US,2022-04-26 21:33:29
566,Sena Madureira,-9.0656,-68.6569,79.61,86,85,1.43,BR,2022-04-26 21:33:30
567,Teno,-34.8667,-71.1833,53.19,100,100,1.14,CL,2022-04-26 21:30:28
568,Miri,4.4148,114.0089,75.34,100,40,3.44,MY,2022-04-26 21:33:30
569,Yei,4.095,30.6779,68.77,87,98,3.87,SS,2022-04-26 21:33:31
570,Campbeltown,55.4258,-5.6076,42.85,72,71,8.57,GB,2022-04-26 21:33:31
571,Awjilah,29.1081,21.2869,80.58,15,42,14.67,LY,2022-04-26 21:33:31
572,Lamu,-2.2717,40.902,82.62,82,26,10.51,KE,2022-04-26 21:33:32
573,Toora-Khem,52.4675,96.11,26.58,90,83,1.21,RU,2022-04-26 21:33:32
574,Maceio,-9.6658,-35.7353,78.24,83,20,5.75,BR,2022-04-26 21:29:45
575,Khingansk,49.1167,131.1833,25.5,91,97,15.28,RU,2022-04-26 21:33:33
576,Nioro,13.35,-15.75,86.83,26,13,13.58,GM,2022-04-26 21:33:33
577,Ancud,-41.8697,-73.8203,43.23,70,100,13.89,CL,2022-04-26 21:33:34
578,Isiro,2.7739,27.616,65.8,91,100,1.41,CD,2022-04-26 21:33:34
579,Sao Sepe,-30.1606,-53.5653,69.64,98,62,6.69,BR,2022-04-26 21:32:23
580,Athens,37.9795,23.7162,67.41,55,0,4.61,GR,2022-04-26 21:31:13
581,Herzberg,51.6869,13.2202,50.58,81,20,0.0,DE,2022-04-26 21:33:35
582,Betioky,-23.7167,44.3833,71.01,89,100,9.86,MG,2022-04-26 21:33:35
583,Sioux Lookout,50.1001,-91.917,30.27,37,100,8.05,CA,2022-04-26 21:34:36
584,Craig,40.5153,-107.5464,67.95,15,0,21.85,US,2022-04-26 21:34:36
585,Yulara,-25.2406,130.9889,58.84,51,99,4.61,AU,2022-04-26 21:34:36
586,Shakawe,-18.3667,21.85,72.03,39,54,2.13,BW,2022-04-26 21:34:37
587,Saint-Francois,46.4154,3.9054,48.67,76,0,5.75,FR,2022-04-26 21:34:37
588,Husavik,66.0449,-17.3389,38.16,99,100,7.61,IS,2022-04-26 21:34:38
589,Havre-Saint-Pierre,50.2334,-63.5986,39.56,93,100,4.61,CA,2022-04-26 21:34:38
590,Bayshore Gardens,27.4253,-82.5904,88.09,51,0,13.8,US,2022-04-26 21:30:22
591,Yilan,24.757,121.753,84.02,99,42,3.4,TW,2022-04-26 21:34:38
592,Teguldet,57.3064,88.1667,28.53,98,99,2.15,RU,2022-04-26 21:34:39
